traveler_id,age,occupation,income,flexibility,trip_purpose,departure_location,arrival_location,origin_gps,destination_gps,trip_distance_miles,trip_duration_minutes,departure_time_window,arrival_time_window,flexibility_pickup_earlier,flexibility_dropoff_later
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,workshop,workshop_venue,home,"[37.7685, -122.392]","[37.7508, -122.4335]",3.8,20,19:00-19:30,19:20-19:50,10,10
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,entertainment,home,theater,"[37.7508, -122.4335]","[37.7864, -122.401]",4.0,20,19:00-19:30,19:20-19:50,10,10
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,entertainment,theater,home,"[37.7864, -122.401]","[37.7508, -122.4335]",4.0,22,22:00-22:30,22:22-22:52,10,10
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,visit_family,home,family_home,"[37.7508, -122.4335]","[37.7353, -122.4245]",2.0,10,15:00-15:30,15:10-15:40,15,15
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,visit_family,family_home,home,"[37.7353, -122.4245]","[37.7508, -122.4335]",2.0,12,17:00-17:30,17:12-17:42,15,15
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,church,home,church,"[37.7508, -122.4335]","[37.7833, -122.4167]",3.2,14,09:00-09:30,09:14-09:44,5,5
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,church,church,home,"[37.7833, -122.4167]","[37.7508, -122.4335]",3.2,16,11:00-11:30,11:16-11:46,5,5
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,community_meeting,home,civic_center,"[37.7508, -122.4335]","[37.7793, -122.4192]",2.8,12,18:00-18:30,18:12-18:42,10,10
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,community_meeting,civic_center,home,"[37.7793, -122.4192]","[37.7508, -122.4335]",2.8,14,20:00-20:30,20:14-20:44,10,10
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,education,home,class,"[37.7508, -122.4335]","[37.7749, -122.4194]",3.5,15,08:00-08:30,08:15-08:45,5,5
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,education,class,home,"[37.7749, -122.4194]","[37.7508, -122.4335]",3.5,17,10:00-10:30,10:17-10:47,5,5
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,day_trip,home,ferry_terminal,"[37.7508, -122.4335]","[37.7955, -122.3937]",4.5,20,09:00-09:30,09:20-09:50,20,20
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,day_trip,ferry_terminal,home,"[37.7955, -122.3937]","[37.7508, -122.4335]",4.5,22,17:00-17:30,17:22-17:52,20,20
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,shopping,home,Stonestown Galleria,"[37.7508, -122.4335]","[37.727, -122.4768]",3.8,16,13:00-13:30,13:16-13:46,15,15
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,shopping,Stonestown Galleria,home,"[37.727, -122.4768]","[37.7508, -122.4335]",3.8,18,15:00-15:30,15:18-15:48,15,15
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,visiting,home,relative,"[37.7508, -122.4335]","[37.7485, -122.4852]",3.0,14,11:00-11:30,11:14-11:44,15,15
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,visiting,relative,home,"[37.7485, -122.4852]","[37.7508, -122.4335]",3.0,16,13:00-13:30,13:16-13:46,15,15
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,cultural_event,home,museum,"[37.7508, -122.4335]","[37.8006, -122.4583]",3.5,18,10:00-10:30,10:18-10:48,15,15
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,cultural_event,museum,home,"[37.8006, -122.4583]","[37.7508, -122.4335]",3.5,20,13:00-13:30,13:20-13:50,15,15
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,spa,home,spa_center,"[37.7508, -122.4335]","[37.7789, -122.4312]",2.8,14,14:00-14:30,14:14-14:44,20,20
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,spa,spa_center,home,"[37.7789, -122.4312]","[37.7508, -122.4335]",2.8,16,16:00-16:30,16:16-16:46,20,20
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,library,home,library,"[37.7508, -122.4335]","[37.7789, -122.4145]",3.0,15,11:00-11:30,11:15-11:45,5,5
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,library,library,home,"[37.7789, -122.4145]","[37.7508, -122.4335]",3.0,17,13:00-13:30,13:17-13:47,5,5
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,gardening_club,home,community_garden,"[37.7508, -122.4335]","[37.76, -122.435]",1.0,7,08:00-08:30,08:07-08:37,15,15
15,51-65,healthcare worker,$25K - $50K,inflexible for any schedule changes,gardening_club,community_garden,home,"[37.76, -122.435]","[37.7508, -122.4335]",1.0,9,10:00-10:30,10:09-10:39,15,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,home,workplace,"[37.7489, -122.433]","[37.7892, -122.3997]",5.0,25,06:30-07:00,06:55-07:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",shopping,workplace,shopping,"[37.7892, -122.3997]","[37.785, -122.4064]",0.5,10,17:30-18:00,17:40-18:10,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",recreation,home,recreation,"[37.7489, -122.433]","[37.7694, -122.4862]",3.5,15,09:00-09:30,09:15-09:45,30,20
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",hiking,home,hiking,"[37.7489, -122.433]","[37.7924, -122.4838]",4.5,20,08:00-08:30,08:20-08:50,30,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",social,home,friend's house,"[37.7489, -122.433]","[37.7599, -122.4192]",1.8,10,19:00-19:30,19:10-19:40,20,20
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,home,workplace,"[37.7489, -122.433]","[37.7892, -122.3997]",5.0,25,06:30-07:00,06:55-07:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",shopping,shopping,home,"[37.785, -122.4064]","[37.7489, -122.433]",3.5,15,18:30-19:00,18:45-19:15,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",dining,home,restaurant,"[37.7489, -122.433]","[37.781, -122.411]",4.0,20,18:00-18:30,18:20-18:50,20,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,workplace,home,"[37.7892, -122.3997]","[37.7489, -122.433]",5.0,25,16:30-17:00,16:55-17:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",exercise,home,gym,"[37.7489, -122.433]","[37.7749, -122.4194]",3.0,15,06:00-06:30,06:15-06:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",social,friend's house,home,"[37.7599, -122.4192]","[37.7489, -122.433]",1.8,10,22:00-22:30,22:10-22:40,15,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,home,workplace,"[37.7489, -122.433]","[37.7892, -122.3997]",5.0,25,06:30-07:00,06:55-07:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",shopping,home,shopping,"[37.7489, -122.433]","[37.7652, -122.4469]",2.0,10,13:00-13:30,13:10-13:40,30,20
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",recreation,recreation,home,"[37.7694, -122.4862]","[37.7489, -122.433]",3.5,15,11:00-11:30,11:15-11:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",hiking,home,hiking,"[37.7489, -122.433]","[37.7924, -122.4838]",4.5,20,08:00-08:30,08:20-08:50,30,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",dining,home,restaurant,"[37.7489, -122.433]","[37.781, -122.411]",4.0,20,18:00-18:30,18:20-18:50,20,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,workplace,home,"[37.7892, -122.3997]","[37.7489, -122.433]",5.0,25,16:30-17:00,16:55-17:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",exercise,home,gym,"[37.7489, -122.433]","[37.7749, -122.4194]",3.0,15,06:00-06:30,06:15-06:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",social,friend's house,home,"[37.7599, -122.4192]","[37.7489, -122.433]",1.8,10,22:00-22:30,22:10-22:40,15,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,home,workplace,"[37.7489, -122.433]","[37.7892, -122.3997]",5.0,25,06:30-07:00,06:55-07:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",shopping,home,shopping,"[37.7489, -122.433]","[37.7652, -122.4469]",2.0,10,13:00-13:30,13:10-13:40,30,20
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",recreation,recreation,home,"[37.7694, -122.4862]","[37.7489, -122.433]",3.5,15,11:00-11:30,11:15-11:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",hiking,home,hiking,"[37.7489, -122.433]","[37.7924, -122.4838]",4.5,20,08:00-08:30,08:20-08:50,30,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",dining,home,restaurant,"[37.7489, -122.433]","[37.781, -122.411]",4.0,20,18:00-18:30,18:20-18:50,20,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,workplace,home,"[37.7892, -122.3997]","[37.7489, -122.433]",5.0,25,16:30-17:00,16:55-17:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",exercise,home,gym,"[37.7489, -122.433]","[37.7749, -122.4194]",3.0,15,06:00-06:30,06:15-06:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",social,friend's house,home,"[37.7599, -122.4192]","[37.7489, -122.433]",1.8,10,22:00-22:30,22:10-22:40,15,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,home,workplace,"[37.7489, -122.433]","[37.7892, -122.3997]",5.0,25,06:30-07:00,06:55-07:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",shopping,home,shopping,"[37.7489, -122.433]","[37.7652, -122.4469]",2.0,10,13:00-13:30,13:10-13:40,30,20
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",recreation,recreation,home,"[37.7694, -122.4862]","[37.7489, -122.433]",3.5,15,11:00-11:30,11:15-11:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",hiking,home,hiking,"[37.7489, -122.433]","[37.7924, -122.4838]",4.5,20,08:00-08:30,08:20-08:50,30,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",dining,home,restaurant,"[37.7489, -122.433]","[37.781, -122.411]",4.0,20,18:00-18:30,18:20-18:50,20,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,workplace,home,"[37.7892, -122.3997]","[37.7489, -122.433]",5.0,25,16:30-17:00,16:55-17:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",exercise,home,gym,"[37.7489, -122.433]","[37.7749, -122.4194]",3.0,15,06:00-06:30,06:15-06:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",social,friend's house,home,"[37.7599, -122.4192]","[37.7489, -122.433]",1.8,10,22:00-22:30,22:10-22:40,15,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,home,workplace,"[37.7489, -122.433]","[37.7892, -122.3997]",5.0,25,06:30-07:00,06:55-07:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",shopping,home,shopping,"[37.7489, -122.433]","[37.7652, -122.4469]",2.0,10,13:00-13:30,13:10-13:40,30,20
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",recreation,recreation,home,"[37.7694, -122.4862]","[37.7489, -122.433]",3.5,15,11:00-11:30,11:15-11:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",hiking,home,hiking,"[37.7489, -122.433]","[37.7924, -122.4838]",4.5,20,08:00-08:30,08:20-08:50,30,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",dining,home,restaurant,"[37.7489, -122.433]","[37.781, -122.411]",4.0,20,18:00-18:30,18:20-18:50,20,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,workplace,home,"[37.7892, -122.3997]","[37.7489, -122.433]",5.0,25,16:30-17:00,16:55-17:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",exercise,home,gym,"[37.7489, -122.433]","[37.7749, -122.4194]",3.0,15,06:00-06:30,06:15-06:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",social,friend's house,home,"[37.7599, -122.4192]","[37.7489, -122.433]",1.8,10,22:00-22:30,22:10-22:40,15,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,home,workplace,"[37.7489, -122.433]","[37.7892, -122.3997]",5.0,25,06:30-07:00,06:55-07:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",shopping,home,shopping,"[37.7489, -122.433]","[37.7652, -122.4469]",2.0,10,13:00-13:30,13:10-13:40,30,20
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",recreation,recreation,home,"[37.7694, -122.4862]","[37.7489, -122.433]",3.5,15,11:00-11:30,11:15-11:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",hiking,home,hiking,"[37.7489, -122.433]","[37.7924, -122.4838]",4.5,20,08:00-08:30,08:20-08:50,30,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",dining,home,restaurant,"[37.7489, -122.433]","[37.781, -122.411]",4.0,20,18:00-18:30,18:20-18:50,20,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,workplace,home,"[37.7892, -122.3997]","[37.7489, -122.433]",5.0,25,16:30-17:00,16:55-17:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",exercise,home,gym,"[37.7489, -122.433]","[37.7749, -122.4194]",3.0,15,06:00-06:30,06:15-06:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",social,friend's house,home,"[37.7599, -122.4192]","[37.7489, -122.433]",1.8,10,22:00-22:30,22:10-22:40,15,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,home,workplace,"[37.7489, -122.433]","[37.7892, -122.3997]",5.0,25,06:30-07:00,06:55-07:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",shopping,home,shopping,"[37.7489, -122.433]","[37.7652, -122.4469]",2.0,10,13:00-13:30,13:10-13:40,30,20
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",recreation,recreation,home,"[37.7694, -122.4862]","[37.7489, -122.433]",3.5,15,11:00-11:30,11:15-11:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",hiking,home,hiking,"[37.7489, -122.433]","[37.7924, -122.4838]",4.5,20,08:00-08:30,08:20-08:50,30,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",dining,home,restaurant,"[37.7489, -122.433]","[37.781, -122.411]",4.0,20,18:00-18:30,18:20-18:50,20,15
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",work,workplace,home,"[37.7892, -122.3997]","[37.7489, -122.433]",5.0,25,16:30-17:00,16:55-17:25,10,0
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",exercise,home,gym,"[37.7489, -122.433]","[37.7749, -122.4194]",3.0,15,06:00-06:30,06:15-06:45,20,10
16,18-25,construction worker,$75K - $100K,"flexible for early pickup, but inflexible for late dropoff",social,friend's house,home,"[37.7599, -122.4192]","[37.7489, -122.433]",1.8,10,22:00-22:30,22:10-22:40,15,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,home,workplace,"[37.7505, -122.4338]","[37.7895, -122.3944]",5.0,25,07:00-07:30,07:30-08:00,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,shopping,home,shopping,"[37.7505, -122.4338]","[37.7849, -122.4074]",4.5,20,10:00-10:30,10:20-10:50,10,15
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,home,Golden Gate Park,"[37.7505, -122.4338]","[37.7694, -122.4862]",3.5,15,14:00-14:30,14:15-14:45,15,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,hiking,home,Lands End,"[37.7505, -122.4338]","[37.7802, -122.5132]",6.0,20,09:00-09:30,09:20-09:50,10,15
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,workplace,home,"[37.7895, -122.3944]","[37.7505, -122.4338]",5.0,25,17:00-17:30,17:30-18:00,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,grocery,home,shopping,"[37.7505, -122.4338]","[37.7648, -122.4661]",2.0,10,18:00-18:30,18:10-18:40,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,workplace,Presidio,"[37.7895, -122.3944]","[37.7989, -122.4662]",4.0,15,12:00-12:30,12:15-12:45,10,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,shopping,workplace,shopping,"[37.7895, -122.3944]","[37.7849, -122.4074]",1.0,5,12:00-12:30,12:05-12:35,15,15
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,home,workplace,"[37.7505, -122.4338]","[37.7895, -122.3944]",5.0,25,06:30-07:00,07:00-07:30,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,meeting,workplace,Union Square,"[37.7895, -122.3944]","[37.7879, -122.4074]",1.2,10,15:00-15:30,15:10-15:40,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,home,Golden Gate Park,"[37.7505, -122.4338]","[37.7694, -122.4862]",3.5,15,16:00-16:30,16:15-16:45,15,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,home,workplace,"[37.7505, -122.4338]","[37.7895, -122.3944]",5.0,25,08:00-08:30,08:30-09:00,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,shopping,home,Stonestown Galleria,"[37.7505, -122.4338]","[37.7282, -122.475]",3.0,15,11:00-11:30,11:15-11:45,10,15
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,home,Presidio,"[37.7505, -122.4338]","[37.7989, -122.4662]",5.0,20,13:00-13:30,13:20-13:50,15,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,workplace,home,"[37.7895, -122.3944]","[37.7505, -122.4338]",5.0,25,18:00-18:30,18:30-19:00,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,grocery,home,shopping,"[37.7505, -122.4338]","[37.7648, -122.4661]",2.0,10,19:00-19:30,19:10-19:40,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,workplace,Golden Gate Park,"[37.7895, -122.3944]","[37.7694, -122.4862]",6.0,25,14:00-14:30,14:25-14:55,10,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,shopping,workplace,Union Square,"[37.7895, -122.3944]","[37.7879, -122.4074]",1.2,10,11:00-11:30,11:10-11:40,15,15
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,home,workplace,"[37.7505, -122.4338]","[37.7895, -122.3944]",5.0,25,07:30-08:00,08:00-08:30,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,meeting,workplace,Union Square,"[37.7895, -122.3944]","[37.7879, -122.4074]",1.2,10,14:30-15:00,14:40-15:10,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,home,Presidio,"[37.7505, -122.4338]","[37.7989, -122.4662]",5.0,20,15:00-15:30,15:20-15:50,15,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,workplace,home,"[37.7895, -122.3944]","[37.7505, -122.4338]",5.0,25,16:30-17:00,17:00-17:30,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,grocery,home,shopping,"[37.7505, -122.4338]","[37.7648, -122.4661]",2.0,10,18:30-19:00,18:40-19:10,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,workplace,Lands End,"[37.7895, -122.3944]","[37.7802, -122.5132]",7.0,30,14:00-14:30,14:30-15:00,10,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,shopping,workplace,shopping,"[37.7895, -122.3944]","[37.7849, -122.4074]",1.0,5,13:00-13:30,13:05-13:35,15,15
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,home,workplace,"[37.7505, -122.4338]","[37.7895, -122.3944]",5.0,25,08:30-09:00,09:00-09:30,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,meeting,workplace,Union Square,"[37.7895, -122.3944]","[37.7879, -122.4074]",1.2,10,10:30-11:00,10:40-11:10,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,home,Golden Gate Park,"[37.7505, -122.4338]","[37.7694, -122.4862]",3.5,15,17:00-17:30,17:15-17:45,15,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,workplace,home,"[37.7895, -122.3944]","[37.7505, -122.4338]",5.0,25,17:30-18:00,18:00-18:30,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,grocery,home,shopping,"[37.7505, -122.4338]","[37.7648, -122.4661]",2.0,10,19:30-20:00,19:40-20:10,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,workplace,Presidio,"[37.7895, -122.3944]","[37.7989, -122.4662]",4.0,15,11:30-12:00,11:45-12:15,10,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,shopping,workplace,Union Square,"[37.7895, -122.3944]","[37.7879, -122.4074]",1.2,10,12:30-13:00,12:40-13:10,15,15
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,home,workplace,"[37.7505, -122.4338]","[37.7895, -122.3944]",5.0,25,07:00-07:30,07:30-08:00,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,meeting,workplace,Union Square,"[37.7895, -122.3944]","[37.7879, -122.4074]",1.2,10,09:30-10:00,09:40-10:10,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,home,Presidio,"[37.7505, -122.4338]","[37.7989, -122.4662]",5.0,20,12:00-12:30,12:20-12:50,15,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,workplace,home,"[37.7895, -122.3944]","[37.7505, -122.4338]",5.0,25,18:30-19:00,19:00-19:30,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,grocery,home,shopping,"[37.7505, -122.4338]","[37.7648, -122.4661]",2.0,10,20:00-20:30,20:10-20:40,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,workplace,Lands End,"[37.7895, -122.3944]","[37.7802, -122.5132]",7.0,30,15:00-15:30,15:30-16:00,10,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,shopping,workplace,Stonestown Galleria,"[37.7895, -122.3944]","[37.7282, -122.475]",6.5,30,10:00-10:30,10:30-11:00,15,15
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,home,workplace,"[37.7505, -122.4338]","[37.7895, -122.3944]",5.0,25,06:30-07:00,07:00-07:30,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,meeting,workplace,Union Square,"[37.7895, -122.3944]","[37.7879, -122.4074]",1.2,10,14:00-14:30,14:10-14:40,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,home,Golden Gate Park,"[37.7505, -122.4338]","[37.7694, -122.4862]",3.5,15,15:30-16:00,15:45-16:15,15,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,workplace,home,"[37.7895, -122.3944]","[37.7505, -122.4338]",5.0,25,17:30-18:00,18:00-18:30,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,grocery,home,shopping,"[37.7505, -122.4338]","[37.7648, -122.4661]",2.0,10,18:30-19:00,18:40-19:10,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,workplace,Presidio,"[37.7895, -122.3944]","[37.7989, -122.4662]",4.0,15,12:30-13:00,12:45-13:15,10,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,shopping,workplace,Union Square,"[37.7895, -122.3944]","[37.7879, -122.4074]",1.2,10,13:30-14:00,13:40-14:10,15,15
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,home,workplace,"[37.7505, -122.4338]","[37.7895, -122.3944]",5.0,25,07:00-07:30,07:30-08:00,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,meeting,workplace,Union Square,"[37.7895, -122.3944]","[37.7879, -122.4074]",1.2,10,15:30-16:00,15:40-16:10,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,home,Presidio,"[37.7505, -122.4338]","[37.7989, -122.4662]",5.0,20,10:00-10:30,10:20-10:50,15,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,workplace,home,"[37.7895, -122.3944]","[37.7505, -122.4338]",5.0,25,18:00-18:30,18:30-19:00,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,grocery,home,shopping,"[37.7505, -122.4338]","[37.7648, -122.4661]",2.0,10,19:00-19:30,19:10-19:40,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,workplace,Golden Gate Park,"[37.7895, -122.3944]","[37.7694, -122.4862]",6.0,25,14:30-15:00,14:55-15:25,10,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,shopping,workplace,Union Square,"[37.7895, -122.3944]","[37.7879, -122.4074]",1.2,10,11:30-12:00,11:40-12:10,15,15
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,home,workplace,"[37.7505, -122.4338]","[37.7895, -122.3944]",5.0,25,07:30-08:00,08:00-08:30,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,meeting,workplace,Union Square,"[37.7895, -122.3944]","[37.7879, -122.4074]",1.2,10,13:00-13:30,13:10-13:40,5,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,recreation,home,Presidio,"[37.7505, -122.4338]","[37.7989, -122.4662]",5.0,20,14:00-14:30,14:20-14:50,15,10
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,work,workplace,home,"[37.7895, -122.3944]","[37.7505, -122.4338]",5.0,25,16:00-16:30,16:30-17:00,0,0
17,36-50,teacher,$25K - $50K,inflexible for any schedule changes,grocery,home,shopping,"[37.7505, -122.4338]","[37.7648, -122.4661]",2.0,10,18:00-18:30,18:10-18:40,5,10
